,,,,,,,,,,,,,,,,,,,,,,,,,,
업종코드-10차 표준산업분류 연계표,,,,,,,,,,,,,,,,,,,,,,,,,,
일련번호,,,,,,,,,,,,,,,,,,,,,,,,세부설명,,
,"2021년 귀속
업종코드",대분류,대분류,중분류,중분류,소분류,소분류,세분류,세분류,세세분류,연계,"표준산업
분류",대분류,대분류,중분류,중분류,소분류,소분류,세분류,세분류,세세분류,연계,메인,,,
1337,749602,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업 지원 서비스업,749,기타 사업 지원 서비스업,7496,그 외 기타 사업 지원 서비스업,그 외 기타 분류 안된 사업 지원 서비스업,1,75999,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업 지원 서비스업,759,기타 사업 지원 서비스업,7599,그 외 기타 사업 지원 서비스업,그 외 기타 분류 안된 사업 지원 서비스업,7,,"해태건조, 마세크탄(조개탄) 도급가공, 갈포가공",,
1338,749603,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업 지원 서비스업,749,기타 사업 지원 서비스업,7496,그 외 기타 사업 지원 서비스업,그 외 기타 분류 안된 사업 지원 서비스업,1,75999,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업 지원 서비스업,759,기타 사업 지원 서비스업,7599,그 외 기타 사업 지원 서비스업,그 외 기타 분류 안된 사업 지원 서비스업,7,,선박 임가공,,
1339,749604,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업 지원 서비스업,749,기타 사업 지원 서비스업,7496,그 외 기타 사업 지원 서비스업,그 외 기타 분류 안된 사업 지원 서비스업(기타임가공),1,75999,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업 지원 서비스업,759,기타 사업 지원 서비스업,7599,그 외 기타 사업 지원 서비스업,그 외 기타 분류 안된 사업 지원 서비스업,7,,기타 임가공,,
1340,749609,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업 지원 서비스업,749,기타 사업 지원 서비스업,7496,그 외 기타 사업 지원 서비스업,그 외 기타 분류 안된 사업 지원 서비스업,1,75999,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업 지원 서비스업,759,기타 사업 지원 서비스업,7599,그 외 기타 사업 지원 서비스업,그 외 기타 분류 안된 사업 지원 서비스업,7,1,,,
1341,749901,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업 지원 서비스업,749,기타 사업 지원 서비스업,7499,사무 지원 서비스업,문서 작성업,1,75911,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업 지원 서비스업,759,기타 사업 지원 서비스업,7591,사무 지원 서비스업,문서 작성업,2,,속기사,,
1342,749905,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업 지원 서비스업,749,기타 사업 지원 서비스업,7499,사무 지원 서비스업,문서 작성업,1,75911,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업 지원 서비스업,759,기타 사업 지원 서비스업,7591,사무 지원 서비스업,문서 작성업,2,1,,,
1343,749907,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업 지원 서비스업,749,기타 사업 지원 서비스업,7499,그 외 기타 사업 지원 서비스업,"전시, 컨벤션 및 행사 대행업",1,75992,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업 지원 서비스업,759,기타 사업 지원 서비스업,7599,그 외 기타 사업 지원 서비스업,"전시, 컨벤션 및 행사 대행업",1,,,,
1344,749909,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업 지원 서비스업,749,기타 사업 지원 서비스업,7499,사무 지원 서비스업,복사업,1,75912,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업 지원 서비스업,759,기타 사업 지원 서비스업,7591,사무 지원 서비스업,복사업,1,,,,
1345,749913,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업 지원 서비스업,749,기타 사업 지원 서비스업,7499,그 외 기타 사업 지원 서비스업,신용 조사 및 추심 대행업,1,75993,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업 지원 서비스업,759,기타 사업 지원 서비스업,7599,그 외 기타 사업 지원 서비스업,신용 조사 및 추심 대행업,1,,,,
1346,749921,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업 지원 서비스업,749,기타 사업 지원 서비스업,7499,그 외 기타 사업 지원 서비스업,그 외 기타 분류 안된 사업 지원 서비스업,1,75999,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업 지원 서비스업,759,기타 사업 지원 서비스업,7599,그 외 기타 사업 지원 서비스업,그 외 기타 분류 안된 사업 지원 서비스업,7,,기타대리,,
1347,749934,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,임대업; 부동산 제외,749,무형 재산권 임대업,7499,무형 재산권 임대업,무형 재산권 임대업,1,76400,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76,임대업; 부동산 제외,764,무형 재산권 임대업,7640,무형 재산권 임대업,무형 재산권 임대업,3,1,,,
1348,749935,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업시설 관리 및 조경 서비스업,749,사업시설 유지ㆍ관리 서비스업,7499,사업시설 유지ㆍ관리 서비스업,사업시설 유지ㆍ관리 서비스업,1,74100,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업시설 관리 및 조경 서비스업,741,사업시설 유지ㆍ관리 서비스업,7410,사업시설 유지ㆍ관리 서비스업,사업시설 유지ㆍ관리 서비스업,1,,,,
1349,749937,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업 지원 서비스업,749,기타 사업 지원 서비스업,7499,사무 지원 서비스업,기타 사무 지원 서비스업,1,75919,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업 지원 서비스업,759,기타 사업 지원 서비스업,7591,사무 지원 서비스업,기타 사무 지원 서비스업,1,,,,
1350,749938,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업 지원 서비스업,749,기타 사업 지원 서비스업,7499,그 외 기타 사업 지원 서비스업,콜센터 및 텔레마케팅 서비스업,1,75991,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업 지원 서비스업,759,기타 사업 지원 서비스업,7599,그 외 기타 사업 지원 서비스업,콜센터 및 텔레마케팅 서비스업,2,1,,,
1351,900900,N,"사업시설 관리, 사업 지원 및 임대 서비스업",90,사업시설 관리 및 조경 서비스업,900,건물ㆍ산업설비 청소 및 방제 서비스업,9009,건물 및 산업설비 청소업,"산업설비, 운송장비 및 공공장소 청소업",1,74212,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업시설 관리 및 조경 서비스업,742,건물ㆍ산업설비 청소 및 방제 서비스업,7421,건물 및 산업설비 청소업,"산업설비, 운송장비 및 공공장소 청소업",1,,,,
1352,930903,N,"사업시설 관리, 사업 지원 및 임대 서비스업",93,임대업; 부동산 제외,930,개인 및 가정용품 임대업,9309,기타 개인 및 가정용품 임대업,의류 임대업,1,76292,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76,임대업; 부동산 제외,762,개인 및 가정용품 임대업,7629,기타 개인 및 가정용품 임대업,의류 임대업,2,,드레스대여 전문점,,
1353,930916,N,"사업시설 관리, 사업 지원 및 임대 서비스업",93,사업 지원 서비스업,930,"경비, 경호 및 탐정업",9309,탐정 및 조사 서비스업,탐정 및 조사 서비스업,1,75330,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업 지원 서비스업,753,"경비, 경호 및 탐정업",7533,탐정 및 조사 서비스업,탐정 및 조사 서비스업,1,,,,
1354,930917,N,"사업시설 관리, 사업 지원 및 임대 서비스업",93,사업지원서비스업,930,기타 사업지원 서비스업,9309,그 외 기타 사업 지원 서비스업,콜센터 및 텔레마케팅 서비스업,1,75991,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업지원서비스업,759,기타 사업지원 서비스업,7599,그 외 기타 사업 지원 서비스업,콜센터 및 텔레마케팅 서비스업,2,,대리운전연결업체,,
1355,841110,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",841,입법 및 일반 정부 행정,8411,일반 공공 행정,입법기관,1,84111,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",841,입법 및 일반 정부 행정,8411,일반 공공 행정,입법기관,1,,,,
1356,841121,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",841,입법 및 일반 정부 행정,8411,일반 공공 행정,중앙 최고 집행기관,1,84112,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",841,입법 및 일반 정부 행정,8411,일반 공공 행정,중앙 최고 집행기관,1,,,,
1357,841131,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",841,입법 및 일반 정부 행정,8411,일반 공공 행정,지방행정 집행기관,1,84113,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",841,입법 및 일반 정부 행정,8411,일반 공공 행정,지방행정 집행기관,1,,,,
1358,841141,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",841,입법 및 일반 정부 행정,8411,일반 공공 행정,재정 및 경제정책 행정,1,84114,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",841,입법 및 일반 정부 행정,8411,일반 공공 행정,재정 및 경제정책 행정,1,,,,
1359,841190,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",841,입법 및 일반 정부 행정,8411,일반 공공 행정,기타 일반 공공 행정,1,84119,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",841,입법 및 일반 정부 행정,8411,일반 공공 행정,기타 일반 공공 행정,1,,,,
1360,841200,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",841,입법 및 일반 정부 행정,8412,정부기관 일반 보조 행정,정부기관 일반 보조 행정,1,84120,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",841,입법 및 일반 정부 행정,8412,정부기관 일반 보조 행정,정부기관 일반 보조 행정,1,,,,
1361,842110,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8421,사회서비스 관리 행정,교육 행정,1,84211,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8421,사회서비스 관리 행정,교육 행정,1,,,,
1362,842121,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8421,사회서비스 관리 행정,문화 및 관광 행정,1,84212,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8421,사회서비스 관리 행정,문화 및 관광 행정,1,,,,
1363,842130,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8421,사회서비스 관리 행정,환경 행정,1,84213,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8421,사회서비스 관리 행정,환경 행정,1,,,,
1364,842140,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8421,사회서비스 관리 행정,보건 및 복지 행정,1,84214,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8421,사회서비스 관리 행정,보건 및 복지 행정,1,,,,
1365,842190,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8421,사회서비스 관리 행정,기타 사회서비스 관리 행정,1,84219,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8421,사회서비스 관리 행정,기타 사회서비스 관리 행정,1,,,,
1366,842211,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8422,노동 및 산업 진흥 행정,노동 행정,1,84221,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8422,노동 및 산업 진흥 행정,노동 행정,1,,,,
1367,842221,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8422,노동 및 산업 진흥 행정,농림수산 행정,1,84222,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8422,노동 및 산업 진흥 행정,농림수산 행정,1,,,,
1368,842231,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8422,노동 및 산업 진흥 행정,건설 및 운송 행정,1,84223,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8422,노동 및 산업 진흥 행정,건설 및 운송 행정,1,,,,
1369,842241,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8422,노동 및 산업 진흥 행정,우편 및 통신 행정,1,84224,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8422,노동 및 산업 진흥 행정,우편 및 통신 행정,1,,,,
1370,842291,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8422,노동 및 산업 진흥 행정,기타 산업 진흥 행정,1,84229,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",842,사회 및 산업정책 행정,8422,노동 및 산업 진흥 행정,기타 산업 진흥 행정,1,,,,
1371,843100,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",843,외무 및 국방 행정,8431,외무 행정,외무 행정,1,84310,O,"공공 행정, 국방 및 사회보장 행정",84,"공공 행정, 국방 및 사회보장 행정",843,외무 및 국방 행정,8431,외무 행정,외무 행정,1,,,,
